season,team_id,venue_id,venue_name_short,name_display_club,is_diff_configuration,distance_lf_line,distance_lf_gap,distance_cf,distance_rf_gap,distance_rf_line,distance_deepest,height_lf_line,height_lf_gap,height_cf,height_rf_gap,height_rf_line,height_highest,avg_fence_distance,avg_hr_distance,fence_area,avg_fence_height,year,elevation_feet,n,avg_roof,avg_daytime,avg_temperature,extra_distance,temperature_extra_distance,elevation_extra_distance,roof_extra_distance,environment_extra_distance,n_year_venue_roof_for_cool_hot_code,avg_temp_cool,extra_distance_cool,avg_temp_warm,extra_distance_warm,avg_temp_hot,extra_distance_hot
2016,116,2394,Comerica Park,Tigers,0,341.25567839061773,382.44525784157213,421.7235269716039,393.10352867037443,328.2181881132482,428.3155847769893,6.379,6.47,8.188,13.288,9.209,13.288,379.0400934131251,387.18439341312506,112839.24773520492,8.144300000000001,2016,600,159,0,42,71.5,-2.6,-1,0.5,0,-2.1,159,57.9,-3.4,74.1,-3.4,82.5,-1
2016,117,2392,Daikin Park,Astros,0,314.6772148532526,366.9848185762881,434.2115563503095,377.70564184958766,325.48585383753567,436.66440461430085,18.149,23.899,9.199,9.299,6.239,23.899,368.05214849928643,380.59445961039756,106391.90761477436,12.542311111111111,2016,45,129,84,29,73.9,2.7,0,-2.2,3.3,1.6,20,74.1,-7.5,80.5,3.8,82.3,-2.1
2016,118,7,Kauffman Stadium,Royals,0,327.97231536669733,393.2084370109916,410.0777495670418,392.9277078009463,327.5826979117671,410.0788405292051,9.669,9.12,7.598,9.1,9.758,9.87,383.90277061670685,392.59573172781796,115753.03162441406,8.692961111111114,2016,856,161,0,26,78.5,2.6,1.8,1.8,0,-1,161,65.9,-6.2,79.5,7.3,90.3,7
2016,119,22,Dodger Stadium,Dodgers,0,326.25216803004247,371.88227625680963,394.98324116044034,371.69465745531244,326.52057375921373,394.98324116044034,3.688,7.84,7.958,7.931,3.798,8.008,368.82494853078464,376.13077075300686,106839.15938774186,7.305822222222221,2016,515,132,0,20,73.8,-1.7,-0.1,0.1,0,-1.7,132,66.3,-3.8,73,-2.4,82.1,1.2
2016,120,3309,Nationals Park,Nationals,0,336.3027854521834,377.2864148840376,402.1429330999419,369.59636336987217,334.81682358691677,406.96068007824596,8.59,7.639,7.32,13.38,16.39,16.39,370.7150913336361,380.3704580003028,107937.01743774532,9.655366666666668,2016,35,143,0,38,76.9,-1.6,1.1,-2.3,0,-0.4,143,61.9,-7.8,79.3,0.5,89.4,2.6
2016,121,3289,Citi Field,Mets,0,334.8955149758299,367.7957500232175,407.7963525092701,372.7874406301871,329.7875930302848,408.77460450091974,12.219,8.09,8.289,8.26,8.19,12.219,371.06229669864143,379.210902254197,108139.29601904558,8.148605555555553,2016,10,133,0,27,73.7,-1.1,-0.1,-2.4,0,1.4,133,58.6,-6.5,76.5,-0.7,85.9,3.9
2016,133,10,Oakland Coliseum,Athletics,0,329.34057221568094,370.3401624149039,399.15903218877196,370.6925687380992,329.6966830211066,400.4046972957135,7.95,14.819,7.738,14.74,7.9,15.359,370.3460151763602,381.3571596208046,107722.20476826116,11.011144444444442,2016,3,141,0,42,66.6,-3.5,-2.9,-2.4,0,1.8,141,61,-4.7,65.4,-4.4,73.4,-1.3
2016,134,31,PNC Park,Pirates,0,324.17558978126993,399.9045280178261,398.3762586780052,378.21367829888106,319.5807032152371,409.34447280908256,5.258,5.259,9.99,10.13,22.129,22.689,373.3964419333232,384.949869711101,109504.06262905257,11.553427777777781,2016,780,121,0,37,75.4,2.5,0.6,1.4,0,0.5,121,62.3,-0.4,78.5,1.6,85.3,6.4
2016,135,2680,Petco Park,Padres,0,334.55280355058005,379.9246071119057,395.5525346842814,388.3801050911062,321.6012099649067,398.90372059033297,4.61,6.32,7.36,7.538,9.1,9.1,370.4138668777981,377.1642668777981,107761.68030808566,6.750400000000002,2016,23,128,0,26,70.2,-1.7,-1.5,-2.3,0,2.1,128,62.8,-1.9,69.9,-4.1,78,0.8
2016,136,680,T-Mobile Park,Mariners,0,331.14420142250236,379.173908697196,400.9304086470962,382.19787634914286,327.2637791112065,405.665358807358,7.564,7.602,7.551,7.551,7.464,7.602,367.7075567794741,375.2454790016963,106192.78035450427,7.537922222222219,2016,10,172,11,28,66.4,-6.7,-2.9,-2.4,0.4,-1.8,153,61.3,-6.4,67.3,-6,73.3,-7.9
2016,137,2395,Oracle Park,Giants,0,339.7648784746855,376.62932483404495,398.6552705332078,419.37141881014054,303.97202987834584,419.37141881014054,8.047,8.099,8.047,8.047,23.794,23.794,373.91595043826715,386.24562266048935,109808.9817978707,12.329672222222223,2016,0,143,0,48,62.2,-4.5,-4.6,-2.4,0,2.5,143,58.6,-7.5,61.5,-4.5,66.5,-1.4
2016,138,2889,Busch Stadium,Cardinals,0,334.9178396256335,390.5737652453552,399.3634042103695,390.5003821747929,335.0897677518956,400.8400253851781,7.538,7.54,7.538,7.54,7.538,7.54,377.1509298782464,384.6885632115798,111717.25265383023,7.537633333333333,2016,460,142,0,33,76.6,1.8,1,-0.2,0,1,142,64.4,-4.2,76.8,0.4,88.6,9.1
2016,139,12,Tropicana Field,Rays,0,313.17526925490677,383.13626750993996,403.87223381562575,383.64126231558186,320.03200928718644,414.7936905519308,4.959,11.49,9.13,11.269,9.069,11.49,373.7069370533258,384.08277038665915,109686.25297514413,10.375833333333333,2016,15,160,100,38,72,3.3,-0.8,-2.4,3.9,2.6,NA,NA,NA,NA,NA,NA,NA
2016,140,13,Globe Life Park in Arlington,Rangers,0,331.7438722468797,389.998718459494,398.6399029446908,377.1155012134425,323.5791123730707,405.4321642882417,12.148,5.819,5.87,5.88,5.89,12.148,375.89323062685065,383.54043062685065,110973.39963665722,7.647200000000004,2016,545,153,0,33,84.7,4.7,4.2,0.2,0,0.3,153,75,1.5,86.1,5.8,93,7
2016,141,14,Rogers Centre,Blue Jays,0,328.02386688091224,383.3363476635105,400.0946985447859,383.66953595370984,328.44311711805244,400.344902494004,9.909,9.839,9.88,9.738,9.94,9.969,370.48785131797894,380.37010131797894,107804.73206458849,9.882249999999994,2016,270,144,44,47,70.8,-4.7,-1.2,-1.1,1.7,-4.1,81,65.4,-2.8,74.1,-5.5,79.4,5.4
2016,142,3312,Target Field,Twins,0,338.2289251384499,382.0313760367885,403.865623693451,373.30041830476165,327.83326953196627,409.9937768050871,7.71,7.71,7.54,23.169,20.35,23.169,369.77319706624314,383.70928595513203,107389.23232001197,13.936088888888886,2016,815,183,0,45,70.5,1.8,-1.4,1.5,0,1.7,183,59,1,72.7,1.4,79.8,3
2016,143,2681,Citizens Bank Park,Phillies,0,328.60183130542623,374.5315677614104,401.5581212517386,369.9126270281554,329.6291343443889,408.1218294144383,9.79,9.76,5.649,12.549,12.549,16.999,364.84999039336293,375.29432928225185,104548.68138557968,10.444338888888893,2016,20,141,0,29,77,-2.8,1.2,-2.3,0,-1.7,141,64,-9.3,78.8,-1.5,88.2,2.3
2016,144,16,Turner Field,Braves,0,336,388.5,401.9,396.2,331,402.8,8,8,8,8,8,8,379.4302162813676,387.4302162813676,113071.64439137098,8,2016,1001,126,0,25,81.7,-6.5,3,2.4,0,-11.9,126,72.5,-8.8,83.6,-8.3,89.1,-2.4
2016,144,5010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,145,4,Rate Field,White Sox,0,328.41076573082546,378.7345959213482,399.68025443716533,379.5630226207237,334.62240609758226,401.2812945525432,6.669,6.808,6.749,6.779,6.738,7.039,368.69446854326856,375.45191854326856,106763.57932527002,6.7574499999999995,2016,595,127,0,37,74.8,-2.8,0.3,0.5,0,-3.6,127,59.9,-3.4,77.2,-2.7,87.2,-2.3
2016,146,4169,loanDepot park,Marlins,1,343.66031665670886,387.1960160164309,406.24605961526436,389.2323846438591,334.4389999320106,408.46349503714646,10.929,11.169,8.159,8.13,6.81,11.21,377.20508096193134,385.7489865174869,111749.33553692958,8.543905555555556,2016,10,105,86,25,76.6,0.4,1,-2.4,3.4,-1.6,15,76,4.3,79.6,-3.9,81.6,-3.5
2016,147,3313,Yankee Stadium,Yankees,0,317.47132323333955,391.71696965306785,407.89094342748626,365.1840900287536,313.4689238006437,409.0342465553246,8.02,8.079,8.14,8.1,7.548,8.21,369.01548327200095,377.07391660533426,106949.57398828879,8.058433333333335,2016,55,124,0,43,75.4,-2,0.5,-2.2,0,-0.3,124,60.6,-6.3,78.4,-3.4,87.2,3.5
2016,158,32,American Family Field,Brewers,0,341.0997905295338,371.87174560148213,399.52400016405426,377.0459646811109,344.64882094717916,399.6242204986924,6.93,6.46,6.689,6.72,7.079,7.079,372.31630163675385,379.00968497008716,108871.44452719891,6.693383333333332,2016,597,125,37,33,75.2,5.7,0.5,0.5,1.5,3.2,79,72.2,5.5,79.1,9.5,85.8,8
2017,108,1,Angel Stadium,Angels,0,329.44663310783227,385.90592063642345,398.30983321067475,368.99918271965265,329.530991823565,402.45435372554414,3.339,6.839,6.839,16.78,3.36,16.78,374.52591478632996,383.9108870085522,110167.53400925336,9.384972222222226,2017,151,144,0,17,74.4,1.8,0.2,-1.7,0,3.3,144,66,-0.7,74,1.2,83.3,4.9
2017,109,15,Chase Field,D-backs,0,329.64731648448,388.17758144343196,404.68652996431183,387.4382182604661,333.01370187091186,409.7153522925958,7.979,7.208,24.46,6.814,8.359,24.46,378.66613733922355,390.2929040058902,112616.70607099532,11.62676666666666,2017,1086,133,60,25,80.8,7.1,2.7,2.9,2.4,-0.9,53,76.9,0.4,84.5,11.9,93.3,11
2017,110,2,Oriole Park at Camden Yards,Orioles,0,332.74362400017486,370.40653106464816,398.89541043630305,385.19679504170716,317.50102019740626,407.66513657909746,6.66,6.579,6.489,6.489,19.787,20.069,367.2321932203871,376.2426432203871,105918.39084412577,9.01045,2017,33,161,0,31,76,-5.2,0.8,-2.3,0,-3.7,161,63.4,-12.2,77.8,-5.3,86.8,2
2017,111,3,Fenway Park,Red Sox,0,308.4317695196304,344.84759443183003,389.0707443963249,377.86244293906293,299.51487648816413,417.697517078549,37.1,37.1,17.039,3.899,3.659,37.1,362.1454209177981,382.3926264733537,103004.42397821422,20.247205555555556,2017,21,121,0,28,69.2,-3.4,-1.9,-2.3,0,0.8,121,53.7,-10,71.6,-1.7,82.2,1.3
2017,112,17,Wrigley Field,Cubs,0,352.42971890448996,356.09736174013284,397.2244903498303,378.69814029438584,349.15850364091125,400.8094195421686,11.27,11.11,11.039,11.16,11.09,11.4,367.4152077943298,378.5823189054409,106023.98855482425,11.167111111111112,2017,595,151,0,50,68.9,-4.9,-2,0.5,0,-3.4,151,54.7,-13,70.9,-2.9,81.1,1.1
2017,113,2602,Great American Ball Park,Reds,0,327.69339825810727,376.139041727638,403.77323136563007,368.3521724973278,324.5286959735607,403.77323136563007,11.47,11.499,7.46,7.569,11.697,11.697,364.4051870920607,373.31238153650514,104293.91776959039,8.907194444444439,2017,535,144,0,43,75.9,0.1,0.7,0.2,0,-0.8,144,63.2,-3,77.9,-0.3,86.5,3.6
2017,114,5,Progressive Field,Guardians,0,324.9180881921321,367.9723424161909,400.040473294687,374.97191761273945,324.5816135286048,408.61414766568197,20.32,20.279,7.769,7.769,12.16,20.32,366.0366769198311,379.69538803094224,105229.88341395068,13.658711111111112,2017,653,127,0,38,70.1,-2.4,-1.5,0.7,0,-1.6,127,60.1,-6.6,70.9,-3.5,79.2,3
2017,115,19,Coors Field,Rockies,0,347.1811729661587,407.74742583997437,414.7261166727116,385.16157388982606,350.4834628826285,422.5348739952525,12.39,7.649,7.569,16.079,15.969,16.079,385.5958444521606,397.107438896605,116776.2624665428,11.511594444444446,2017,5190,121,0,31,73.6,24.4,-0.2,24.5,0,0.1,121,58,20.4,75.9,25.4,86.9,27.5
2017,116,2394,Comerica Park,Tigers,0,341.25567839061773,382.44525784157213,421.7235269716039,393.10352867037443,328.2181881132482,428.3155847769893,6.379,6.47,8.188,13.288,9.209,13.288,379.0400934131251,387.18439341312506,112839.24773520492,8.144300000000001,2017,600,170,0,46,72.2,-4.3,-0.7,0.5,0,-4.1,170,59.6,-7.2,75,-4.7,82.2,-1.1
2017,117,2392,Daikin Park,Astros,1,314.6772148532526,366.9848185762881,409.2115563503095,377.70564184958766,325.48585383753567,415.67868474349024,18.149,23.899,9.199,9.299,6.239,23.899,364.21821304088087,376.760524151992,104186.9200962377,12.542311111111111,2017,45,153,84,38,73.4,3.7,-0.2,-2.3,3.3,2.9,25,71.1,-5,77.6,-0.7,83.4,8.7
2017,117,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,118,7,Kauffman Stadium,Royals,0,327.97231536669733,393.2084370109916,410.0777495670418,392.9277078009463,327.5826979117671,410.0788405292051,9.669,9.12,7.598,9.1,9.758,9.87,383.90277061670685,392.59573172781796,115753.03162441406,8.692961111111114,2017,856,147,0,31,78.8,4.7,1.9,1.8,0,1,147,69.1,2.1,78.6,5.5,88.6,6.4
2017,119,22,Dodger Stadium,Dodgers,0,326.25216803004247,371.88227625680963,394.98324116044034,371.69465745531244,326.52057375921373,394.98324116044034,3.688,7.84,7.958,7.931,3.798,8.008,368.82494853078464,376.13077075300686,106839.15938774186,7.305822222222221,2017,515,151,0,26,76.3,-1.5,0.9,0.1,0,-2.5,151,67.9,-2.7,75.6,-3.1,85.4,1.4
2017,120,3309,Nationals Park,Nationals,0,336.3027854521834,377.2864148840376,402.1429330999419,369.59636336987217,334.81682358691677,406.96068007824596,8.59,7.639,7.32,13.38,16.39,16.39,370.7150913336361,380.3704580003028,107937.01743774532,9.655366666666668,2017,35,146,0,38,77.3,0.2,1.3,-2.3,0,1.2,146,67.4,-6,79.1,-2,85.5,8.5
2017,121,3289,Citi Field,Mets,0,334.8955149758299,367.7957500232175,407.7963525092701,372.7874406301871,329.7875930302848,408.77460450091974,12.219,8.09,8.289,8.26,8.19,12.219,371.06229669864143,379.210902254197,108139.29601904558,8.148605555555553,2017,10,146,0,26,71.5,0.3,-1,-2.4,0,3.7,146,57.2,-4,73.8,0.8,83.6,4.1
2017,133,10,Oakland Coliseum,Athletics,0,329.34057221568094,370.3401624149039,399.15903218877196,370.6925687380992,329.6966830211066,400.4046972957135,7.95,14.819,7.738,14.74,7.9,15.359,370.3460151763602,381.3571596208046,107722.20476826116,11.011144444444442,2017,3,196,0,46,68.9,-0.7,-2,-2.4,0,3.7,196,62.4,-6.3,66.4,2.4,77.9,1.7
2017,134,31,PNC Park,Pirates,0,324.17558978126993,399.9045280178261,398.3762586780052,378.21367829888106,319.5807032152371,409.34447280908256,5.258,5.259,9.99,10.13,22.129,22.689,373.3964419333232,384.949869711101,109504.06262905257,11.553427777777781,2017,780,130,0,30,75,2.1,0.4,1.4,0,0.3,130,64,-0.7,77.1,4.4,83.7,2.5
2017,134,2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,135,2680,Petco Park,Padres,0,334.55280355058005,379.9246071119057,395.5525346842814,388.3801050911062,321.6012099649067,398.90372059033297,4.61,6.32,7.36,7.538,9.1,9.1,370.4138668777981,377.1642668777981,107761.68030808566,6.750400000000002,2017,23,127,0,35,72.1,-2.2,-0.7,-2.3,0,0.8,127,66.4,-3.5,71.9,-3.2,78.1,0.2
2017,136,680,T-Mobile Park,Mariners,0,331.14420142250236,379.173908697196,400.9304086470962,382.19787634914286,327.2637791112065,405.665358807358,7.564,7.602,7.551,7.551,7.464,7.602,367.7075567794741,375.2454790016963,106192.78035450427,7.537922222222219,2017,10,152,12,31,67.6,-6.5,-2.5,-2.4,0.5,-2.1,134,60.2,-9.3,68.5,-8.9,79.6,-0.9
2017,137,2395,Oracle Park,Giants,0,339.7648784746855,376.62932483404495,398.6552705332078,419.37141881014054,303.97202987834584,419.37141881014054,8.047,8.099,8.047,8.047,23.794,23.794,373.91595043826715,386.24562266048935,109808.9817978707,12.329672222222223,2017,0,144,0,44,63.7,-8,-4,-2.4,0,-1.6,144,59,-11.1,63.1,-6.2,69.1,-6.6
2017,138,2889,Busch Stadium,Cardinals,0,334.9178396256335,390.5737652453552,399.3634042103695,390.5003821747929,335.0897677518956,400.8400253851781,7.538,7.54,7.538,7.54,7.538,7.54,377.1509298782464,384.6885632115798,111717.25265383023,7.537633333333333,2017,460,152,0,29,77.4,-0.6,1.3,-0.2,0,-1.7,152,65.4,-5.6,79.5,1.5,87.4,2.5
2017,139,12,Tropicana Field,Rays,0,313.17526925490677,383.13626750993996,403.87223381562575,383.64126231558186,320.03200928718644,414.7936905519308,4.959,11.49,9.13,11.269,9.069,11.49,373.7069370533258,384.08277038665915,109686.25297514413,10.375833333333333,2017,15,117,100,38,72,5.5,-0.8,-2.4,4,4.7,NA,NA,NA,NA,NA,NA,NA
2017,139,3289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,140,13,Globe Life Park in Arlington,Rangers,0,331.7438722468797,389.998718459494,398.6399029446908,377.1155012134425,323.5791123730707,405.4321642882417,12.148,5.819,5.87,5.88,5.89,12.148,375.89323062685065,383.54043062685065,110973.39963665722,7.647200000000004,2017,545,174,0,21,85.6,4.5,4.6,0.2,0,-0.3,174,76.4,4,86.9,4.6,93.6,4.9
2017,141,14,Rogers Centre,Blue Jays,0,328.02386688091224,383.3363476635105,400.0946985447859,383.66953595370984,328.44311711805244,400.344902494004,9.909,9.839,9.88,9.738,9.94,9.969,370.48785131797894,380.37010131797894,107804.73206458849,9.882249999999994,2017,270,130,43,48,70.7,-0.7,-1.3,-1.1,1.7,0,74,66,-1,71.3,-1.2,80.6,-0.3
2017,142,3312,Target Field,Twins,0,338.2289251384499,382.0313760367885,403.865623693451,373.30041830476165,327.83326953196627,409.9937768050871,7.71,7.71,7.54,23.169,20.35,23.169,369.77319706624314,383.70928595513203,107389.23232001197,13.936088888888886,2017,815,157,0,43,69.3,2.1,-1.9,1.6,0,2.4,157,57,-2.8,69.7,3,81.2,6
2017,143,2681,Citizens Bank Park,Phillies,0,328.60183130542623,374.5315677614104,401.5581212517386,369.9126270281554,329.6291343443889,408.1218294144383,9.79,9.76,5.649,12.549,12.549,16.999,364.84999039336293,375.29432928225185,104548.68138557968,10.444338888888893,2017,20,156,0,34,74.6,-5.7,0.2,-2.3,0,-3.6,156,63.4,-12.1,76.1,-4.1,84.4,-0.9
2017,144,4705,Truist Park,Braves,0,334.61574899249314,386.03892298472505,399.87662950346765,378.61444205173757,324.79436971812845,401.6685004386557,5.499,8.198,8.129,15.559,15.429,15.559,373.3531024200883,383.5979801978661,109478.64419000508,10.244877777777777,2017,1001,144,0,25,76.5,-1.9,1,2.4,0,-5.3,144,68.4,-3.8,77.1,0.1,83.9,-2.1
2017,145,4,Rate Field,White Sox,0,328.41076573082546,378.7345959213482,399.68025443716533,379.5630226207237,334.62240609758226,401.2812945525432,6.669,6.808,6.749,6.779,6.738,7.039,368.69446854326856,375.45191854326856,106763.57932527002,6.7574499999999995,2017,595,161,0,30,72.1,-0.2,-0.7,0.5,0,0,161,61,-4,72.6,-0.7,82.8,4.1
2017,146,4169,loanDepot park,Marlins,0,343.66031665670886,387.1960160164309,406.24605961526436,389.2323846438591,334.4389999320106,408.46349503714646,10.929,11.169,8.159,8.13,6.81,11.21,377.20508096193134,385.7489865174869,111749.33553692958,8.543905555555556,2017,10,131,89,21,77.6,1,1.4,-2.4,3.5,-1.5,14,NA,NA,NA,NA,NA,NA
2017,146,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,147,3313,Yankee Stadium,Yankees,0,317.47132323333955,391.71696965306785,407.89094342748626,365.1840900287536,313.4689238006437,409.0342465553246,8.02,8.079,8.14,8.1,7.548,8.21,369.01548327200095,377.07391660533426,106949.57398828879,8.058433333333335,2017,55,160,0,36,72,-3.7,-0.8,-2.2,0,-0.7,160,60.2,-8.8,73.8,-4.1,82,1.9
2017,158,32,American Family Field,Brewers,0,341.0997905295338,371.87174560148213,399.52400016405426,377.0459646811109,344.64882094717916,399.6242204986924,6.93,6.46,6.689,6.72,7.079,7.079,372.31630163675385,379.00968497008716,108871.44452719891,6.693383333333332,2017,597,127,34,43,72.9,0.9,-0.4,0.5,1.3,-0.5,84,69.3,-4,74.4,1.3,81.1,4.6
2018,108,1,Angel Stadium,Angels,1,329.44663310783227,385.90592063642345,398.30983321067475,368.99918271965265,329.530991823565,402.45435372554414,3.339,6.839,6.839,6.78,3.36,6.839,374.52591478632996,380.79977589744107,110167.53400925336,6.273861111111111,2018,151,165,0,19,73.8,3,-0.1,-1.7,0,4.8,165,65.2,-1,72.2,3.9,83.9,6.1
2018,109,15,Chase Field,D-backs,0,329.64731648448,388.17758144343196,404.68652996431183,387.4382182604661,333.01370187091186,409.7153522925958,7.979,7.208,24.46,6.814,8.359,24.46,378.66613733922355,390.2929040058902,112616.70607099532,11.62676666666666,2018,1086,146,77,23,79.8,6.3,2.3,2.9,3,-1.9,33,77.7,6,84.6,18.4,93.3,2.8
2018,110,2,Oriole Park at Camden Yards,Orioles,0,332.74362400017486,370.40653106464816,398.89541043630305,385.19679504170716,317.50102019740626,407.66513657909746,6.66,6.579,6.489,6.489,19.787,20.069,367.2321932203871,376.2426432203871,105918.39084412577,9.01045,2018,33,140,0,22,77.5,2.7,1.4,-2.3,0,3.6,140,65.5,-4.5,79.7,2.6,87.4,10
2018,111,3,Fenway Park,Red Sox,0,308.4317695196304,344.84759443183003,389.0707443963249,377.86244293906293,299.51487648816413,417.697517078549,37.1,37.1,17.039,3.899,3.659,37.1,362.1454209177981,382.3926264733537,103004.42397821422,20.247205555555556,2018,21,183,0,34,67.4,-6,-2.5,-2.3,0,-1.2,183,49.4,-12.2,69.7,-6.1,83.1,0.3
2018,112,17,Wrigley Field,Cubs,0,352.42971890448996,356.09736174013284,397.2244903498303,378.69814029438584,349.15850364091125,400.8094195421686,11.27,11.11,11.039,11.16,11.09,11.4,367.4152077943298,378.5823189054409,106023.98855482425,11.167111111111112,2018,595,130,0,68,70.4,-3.2,-1.4,0.5,0,-2.3,130,53.5,-12.9,72.2,0.2,85.6,2.9
2018,113,2602,Great American Ball Park,Reds,0,327.69339825810727,376.139041727638,403.77323136563007,368.3521724973278,324.5286959735607,403.77323136563007,11.47,11.499,7.46,7.569,11.697,11.697,364.4051870920607,373.31238153650514,104293.91776959039,8.907194444444439,2018,535,152,0,42,75.7,1.7,0.7,0.2,0,0.8,152,63.6,-0.4,77.6,2.7,85.9,2.9
2018,114,5,Progressive Field,Guardians,0,324.9180881921321,367.9723424161909,400.040473294687,374.97191761273945,324.5816135286048,408.61414766568197,20.32,20.279,7.769,7.769,12.16,20.32,366.0366769198311,379.69538803094224,105229.88341395068,13.658711111111112,2018,653,182,0,47,70.9,-2.4,-1.2,0.7,0,-1.9,182,52.7,-8.4,76.6,-0.7,83.3,2.1
2018,115,19,Coors Field,Rockies,0,347.1811729661587,407.74742583997437,414.7261166727116,385.16157388982606,350.4834628826285,422.5348739952525,12.39,7.649,7.569,16.079,15.969,16.079,385.5958444521606,397.107438896605,116776.2624665428,11.511594444444446,2018,5190,126,0,34,76.1,18.9,0.9,23.8,0,-5.8,126,61.4,17.8,77.3,16.6,89.7,22.2
2018,116,2394,Comerica Park,Tigers,0,341.25567839061773,382.44525784157213,421.7235269716039,393.10352867037443,328.2181881132482,428.3155847769893,6.379,6.47,8.188,13.288,9.209,13.288,379.0400934131251,387.18439341312506,112839.24773520492,8.144300000000001,2018,600,154,0,51,68.6,-2.7,-2.1,0.5,0,-1.1,154,52.1,-8.1,72.7,0.1,80.8,0
2018,117,2392,Daikin Park,Astros,0,314.6772148532526,366.9848185762881,409.2115563503095,377.70564184958766,325.48585383753567,415.67868474349024,18.149,23.899,9.199,9.299,6.239,23.899,364.21821304088087,376.760524151992,104186.9200962377,12.542311111111111,2018,45,140,91,31,73.1,1.1,-0.3,-2.2,3.5,0.1,13,NA,NA,NA,NA,NA,NA
2018,118,7,Kauffman Stadium,Royals,0,327.97231536669733,393.2084370109916,410.0777495670418,392.9277078009463,327.5826979117671,410.0788405292051,9.669,9.12,7.598,9.1,9.758,9.87,383.90277061670685,392.59573172781796,115753.03162441406,8.692961111111114,2018,856,166,0,30,77.5,2.2,1.4,1.7,0,-0.9,166,61.6,-4.2,81.4,2.7,89.4,8
2018,119,22,Dodger Stadium,Dodgers,0,326.25216803004247,371.88227625680963,394.98324116044034,371.69465745531244,326.52057375921373,394.98324116044034,3.688,7.84,7.958,7.931,3.798,8.008,368.82494853078464,376.13077075300686,106839.15938774186,7.305822222222221,2018,515,167,0,26,73.3,0.4,-0.3,0.1,0,0.6,167,65.8,-0.2,73.8,-1.9,80.2,3.3
2018,120,3309,Nationals Park,Nationals,0,336.3027854521834,377.2864148840376,402.1429330999419,369.59636336987217,334.81682358691677,406.96068007824596,8.59,7.639,7.32,13.38,16.39,16.39,370.7150913336361,380.3704580003028,107937.01743774532,9.655366666666668,2018,35,147,0,39,79.9,1.3,2.3,-2.3,0,1.3,147,68,-4,82.8,3.9,88.9,4
2018,121,3289,Citi Field,Mets,0,334.8955149758299,367.7957500232175,407.7963525092701,372.7874406301871,329.7875930302848,408.77460450091974,12.219,8.09,8.289,8.26,8.19,12.219,371.06229669864143,379.210902254197,108139.29601904558,8.148605555555553,2018,10,158,0,30,72.7,-2.5,-0.5,-2.4,0,0.4,158,59.9,-5.6,74.8,-3.5,83.3,1.5
2018,133,10,Oakland Coliseum,Athletics,0,329.34057221568094,370.3401624149039,399.15903218877196,370.6925687380992,329.6966830211066,400.4046972957135,7.95,14.819,7.738,14.74,7.9,15.359,370.3460151763602,381.3571596208046,107722.20476826116,11.011144444444442,2018,3,163,0,44,65.4,-3.5,-3.3,-2.4,0,2.2,163,59.4,-5.3,65.1,-4.3,71.8,-0.8
2018,134,31,PNC Park,Pirates,0,324.17558978126993,399.9045280178261,398.3762586780052,378.21367829888106,319.5807032152371,409.34447280908256,5.258,5.259,9.99,10.13,22.129,22.689,373.3964419333232,384.949869711101,109504.06262905257,11.553427777777781,2018,780,159,0,45,70,-1,-1.5,1.4,0,-0.9,159,49.4,-8.1,75.3,2.9,85.2,2.1
2018,135,2680,Petco Park,Padres,0,334.55280355058005,379.9246071119057,395.5525346842814,388.3801050911062,321.6012099649067,398.90372059033297,4.61,6.32,7.36,7.538,9.1,9.1,370.4138668777981,377.1642668777981,107761.68030808566,6.750400000000002,2018,23,150,0,26,70.2,-3,-1.5,-2.3,0,0.8,150,63,-3.8,70.1,-3.3,77.4,-1.9
2018,135,2701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,136,680,T-Mobile Park,Mariners,0,331.14420142250236,379.173908697196,400.9304086470962,382.19787634914286,327.2637791112065,405.665358807358,7.564,7.602,7.551,7.551,7.464,7.602,367.7075567794741,375.2454790016963,106192.78035450427,7.537922222222219,2018,10,156,8,31,66.1,-7.3,-3,-2.3,0.3,-2.3,144,59.7,-16.9,67.7,-2.7,73.9,-3.2
